id,name,unit_price,category,img_url,create_at
917605200,全家福双人套餐,88,15,http://fuss10.elemecdn.com/5/fa/95ef89b089521410262f64c50534epng.jpeg,1542809126
917601866,【招牌】牛肉番茄乌冬面套餐,44,14,http://fuss10.elemecdn.com/9/ba/bd9bac7d3bda4f989527b31917589jpeg.jpeg,1542809126
976613429,咖喱猪排饭套餐,42,14,http://fuss10.elemecdn.com/4/eb/06bdf812c7ab327ea46b567a2ac20jpeg.jpeg,1542809126
131452935,炸虾饼,10,16,http://fuss10.elemecdn.com/7/0d/0db51bf6f4074deb3fe9f69a557e9jpeg.jpeg,1542809126
730259789,巴沙鱼排,10,15,http://fuss10.elemecdn.com/b/68/d053cd8eb8a4fcf10dc41009bdec9jpeg.jpeg,1542809126
131452942,炸鸡肉串,9,15,http://fuss10.elemecdn.com/e/d0/454efe08c57f735e1d8fe51abbf0bjpeg.jpeg,1542809126
131452943,吉利猪扒,9,15,http://fuss10.elemecdn.com/e/39/87cec14fad4d441f242cf7f9263acjpeg.jpeg,1542809126
1392961228,章鱼小丸子（三个）,9,15,http://fuss10.elemecdn.com/e/2a/19724b71d8c497ff7477fc3dfe1cfjpeg.jpeg,1542809126
765164712,香酥鸡柳,8,15,http://fuss10.elemecdn.com/6/de/b5cfdc47f76e27c447b47111543bejpeg.jpeg,1542809126
920423872,付味螺肉,6,17,http://fuss10.elemecdn.com/3/0e/aaa7b567d85e65fa38cd92a8b0565jpeg.jpeg,1542809126
920432577,芥末章鱼,6,16,http://fuss10.elemecdn.com/1/a6/d710b81f11b334af821ad270c22a7jpeg.jpeg,1542809126
920423873,中华裙带菜,5,16,http://fuss10.elemecdn.com/2/a1/8888e84985d886eca858361777b45jpeg.jpeg,1542809126
131452958,豆腐皮寿司,6,18,http://fuss10.elemecdn.com/8/da/72f56efcba6b0377eea5f5b7c9fd7jpeg.jpeg,1542809126
131452966,无糖乌龙茶,6,19,http://fuss10.elemecdn.com/a/e5/2ac132263d8f842bb6d134b658591jpeg.jpeg,1542809126
131452967,可口可乐,7,18,http://fuss10.elemecdn.com/9/88/ba79eb50c67bddc714ee0bad8d81ajpeg.jpeg,1542809126
918676180,猕猴桃汁,12,18,http://fuss10.elemecdn.com/5/ec/427106852e0bb3cae4ce16f0dcbd7jpeg.jpeg,1542809126
918684964,白桃乳酸菌,14,18,http://fuss10.elemecdn.com/b/53/c07bfa3b346ba2ddee7ed2d321d9ajpeg.jpeg,1542809126
918676182,苹果汁,12,18,http://fuss10.elemecdn.com/7/dc/dbb0d3fb4d91a9c1f4f19e6abf900jpeg.jpeg,1542809126
918666995,西柚乳酸菌,14,18,http://fuss10.elemecdn.com/2/8a/1b1ef8023b6184789271a1d2ed8fajpeg.jpeg,1542809126
869868632,招牌水果沙拉,34.8,20,http://fuss10.elemecdn.com/a/8c/f26c9df486fafc812970791f83ce5jpeg.jpeg,1542809126
1387799194,瘦身水果沙拉,32.8,19,http://fuss10.elemecdn.com/a/d6/aac472b25427f5495bee0f3f49a30jpeg.jpeg,1542809126
869863772,美白甜心水果沙拉,32.8,19,http://fuss10.elemecdn.com/8/e4/40fa625d541d7b2b376698e791187jpeg.jpeg,1542809126
869896310,营养甜心沙拉,32.8,19,http://fuss10.elemecdn.com/3/68/21dc42286316a0cd192c6bd4cb64cjpeg.jpeg,1542809126
869863781,超级维生素水果沙拉,32.8,19,http://fuss10.elemecdn.com/a/d6/aac472b25427f5495bee0f3f49a30jpeg.jpeg,1542809126
869900833,滋养沙拉水果,32.8,19,http://fuss10.elemecdn.com/e/38/8fc2de323b63ccf1f289a26609012jpeg.jpeg,1542809126
729771169,白心火龙果+凤梨+圣女果 300g起,24.8,21,http://fuss10.elemecdn.com/a/9d/fdd0a5f9228cf2cba98cbe329bd9cjpeg.jpeg,1542809126
729784313,玫瑰香+红提+凤梨 300g起,24.8,20,http://fuss10.elemecdn.com/c/ab/e4e9c1a65d698a85dccfa12e99b1cjpeg.jpeg,1542809126
729762530,哈蜜瓜+圣女果约300-500g起,24.8,20,http://fuss10.elemecdn.com/9/f8/238cca7c87baed58059feb4feebddjpeg.jpeg,1542809126
729771655,芒果+白心火龙果+圣女果 300g起,24.8,20,http://fuss10.elemecdn.com/a/78/632f88be11708b1bb1c1fc246e3b7jpeg.jpeg,1542809126
729785331,红提+黑提+巨峰葡萄 300g起,24.8,20,http://fuss10.elemecdn.com/d/d9/07fb1f069871fbc4ae732fe9f3982jpeg.jpeg,1542809126
729772243,红提+玫瑰香+巨峰葡萄 300g起,24.8,20,http://fuss10.elemecdn.com/d/c6/fafbc95e1ee555a53f965728d02d8jpeg.jpeg,1542809126
754934671,草莓+芒果+红心火龙果 300g起,30.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
754921110,西瓜+芒果+橙子 300g起,24.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
754916636,草莓+芒果+龙眼 300g起,30.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
754932967,香蕉+红心火龙果+凤梨 300g起,24.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
754950376,红提+红心火龙果+奇异果 300g起,24.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
754928634,西瓜+红心火龙果+蜜瓜 300g起,24.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
754964010,西瓜+芒果+红提 300g起,24.8,20,http://fuss10.elemecdn.com/5/63/2272808a2ebe1955e8c5a53aee8a6jpeg.jpeg,1542809126
523003714,芒果+奇异果+红心火龙果+凤梨【盒】,32.8,22,http://fuss10.elemecdn.com/2/da/f8748fab07eed03c9f3339db14e81png.jpeg,1542809126
1227658687,芒果+红心火龙果 250g,24.8,21,http://fuss10.elemecdn.com/f/1f/0e6ec5024900c1fb81cb1da25a379png.jpeg,1542809126
1227668673,芒果+奇异果 300g起,24.8,21,http://fuss10.elemecdn.com/5/e1/990a33057bf1129810fcc491ece23png.jpeg,1542809126
1227658761,芒果+白心火龙果 250g起,24.8,21,http://fuss10.elemecdn.com/2/87/ff8912d86b894fd2fb13e7d83032djpeg.jpeg,1542809126
1227684249,哈密瓜+白心火龙果 300g起,24.8,21,http://fuss10.elemecdn.com/2/87/ff8912d86b894fd2fb13e7d83032djpeg.jpeg,1542809126
1227684376,木瓜+圣女果约300g起,24.8,21,http://fuss10.elemecdn.com/2/87/ff8912d86b894fd2fb13e7d83032djpeg.jpeg,1542809126
1227674943,奇异果+红提+白心火龙果 300g起,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227684963,圣女果+白心火龙果+奇异果 300g起,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227685305,芒果+奇异果+圣女果 300g起,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227672104,芒果+白心火龙果+蜜瓜 300g起,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227675708,芒果+圣女果+蜜瓜 300g起,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227685784,红心火龙果+凤梨+蜜瓜 300g起,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227685794,奇异果+红提+蜜瓜 300g,24.8,21,http://fuss10.elemecdn.com/4/a1/8c1644881b77eefd60b89f0871f3ajpeg.jpeg,1542809126
1227675877,红提+芒果+凤梨  300g起,24.8,21,http://fuss10.elemecdn.com/9/ec/156e5c97194e3fc35422054069c89jpeg.jpeg,1542809126
1227687177,奇异果+红心火龙果+芒果+蜜瓜 400g起,32.8,21,http://fuss10.elemecdn.com/2/da/f8748fab07eed03c9f3339db14e81png.jpeg,1542809126
1227682465,红心火龙果+奇异果+木瓜+芒果 500g起,34.8,21,http://fuss10.elemecdn.com/f/8f/2b15d97fd3126f50a99d96fe0429ejpeg.jpeg,1542809126
137368815,豪华果篮,388,23,http://fuss10.elemecdn.com/7/e2/5991b8429045aafdb3cb7ffeddea1jpeg.jpeg,1542809126
137367967,现配礼盒A,188,22,http://fuss10.elemecdn.com/0/17/271a30e8a163cf92549d124d95da9jpeg.jpeg,1542809126
137368349,现配礼盒B,128,22,http://fuss10.elemecdn.com/e/8d/8cf69b9664835889c4e1afe4123e7jpeg.jpeg,1542809126
82708030,山东至尊烟台富士大盒装,88,22,http://fuss10.elemecdn.com/5/71/bfb0ebe17bcd5b6646161ae74c124jpeg.jpeg,1542809126
82708039,祝福礼品水果盒(自由搭配),98,22,http://fuss10.elemecdn.com/d/bf/3cdc90dc905225cee446e258a10e4jpeg.jpeg,1542809126
82708041,精品水果篮(现配包新鲜，含多种进口水果),188,22,http://fuss10.elemecdn.com/e/ad/641df85d31736261e09905b031f80jpeg.jpeg,1542809126
865529059,新疆库尔勒香梨 ,4.4,24,http://fuss10.elemecdn.com/b/d4/4784dfd14600b95893ec61a68523djpeg.jpeg,1542809126
946775375,新疆库尔勒香梨 ,21.8,23,http://fuss10.elemecdn.com/b/d4/4784dfd14600b95893ec61a68523djpeg.jpeg,1542809126
861407282,中号富士苹果1个,3.81,23,http://fuss10.elemecdn.com/7/a0/521a51d9c94ef4ed55491a4e51e7djpeg.jpeg,1542809126
981493493,大凉山野生丑苹果2个,8.32,23,http://fuss10.elemecdn.com/6/31/8f34abd46ab1cd25b0610ff99fde5jpeg.jpeg,1542809126
82708449,新鲜香蕉切盒装单拼,24.8,23,http://fuss10.elemecdn.com/b/d0/69307ce0f8dedb8c7e96bf27f8c72jpeg.jpeg,1542809126
1284800105,国产香蕉1份 460g-500g,6.4,23,http://fuss10.elemecdn.com/8/09/4f65d076f035da775489eb2a34baejpeg.jpeg,1542809126
1284796992,冰糖心富士2个 400g起,22.8,23,http://fuss10.elemecdn.com/0/d9/2bba88f696e70e479aa776e21dea2jpeg.jpeg,1542809126
1284804783,山东红富士2个 480g起,26.8,23,http://fuss10.elemecdn.com/6/1e/70e667d693ef07005b1b43266098cjpeg.jpeg,1542809126
901333717,皇冠梨2个装,7.9,23,http://fuss10.elemecdn.com/8/a9/8f23356e0879c5978461eba107f6ajpeg.jpeg,1542809126
1284792508,甘肃静宁富士2个 400g起,7.48,23,http://fuss10.elemecdn.com/a/c4/081982c12a6b5cf80c99361d5958djpeg.jpeg,1542809126
950890257,雪梨2个,7.48,23,http://fuss10.elemecdn.com/1/f1/5ffa51e5bc4bf00abafeb7b73953cjpeg.jpeg,1542809126
842823612,迷你烟台小富士苹果6个装,24.8,23,http://fuss10.elemecdn.com/5/18/f34aa024012f38299bfb8c9940937jpeg.jpeg,1542809126
865512949,精品至尊大个红富士3个装,32.8,23,http://fuss10.elemecdn.com/f/df/e63e53542dfdc173ca6572b690630jpeg.jpeg,1542809126
869896287,B级-山东红富士（中）3个起,26.8,23,http://fuss10.elemecdn.com/f/df/e63e53542dfdc173ca6572b690630jpeg.jpeg,1542809126
913151240,丰水梨2个装,9.8,23,http://fuss10.elemecdn.com/a/af/c0d91a674c9cf31ac13b745fe8c65jpeg.jpeg,1542809126
869863499,大个爱心礼盒套装,128,25,http://fuss10.elemecdn.com/0/5c/b9b9cedcf24f6eb39c71ba3d7a8b2jpeg.jpeg,1542809126
869900682,豪华礼盒,138,24,http://fuss10.elemecdn.com/b/38/0d727dac868f123de257083135dfdjpeg.jpeg,1542809126
869904887,木制礼盒,18.8,24,http://fuss10.elemecdn.com/2/19/5eaf96e8f1a36a857bf5d008a8a5cjpeg.jpeg,1542809126
869887524,豪华10人商务套餐,268,26,http://fuss10.elemecdn.com/4/44/1af75df6204d52ceba823cd3058a1jpeg.jpeg,1542809126
869895854,精选10人商务套餐,150,25,http://fuss10.elemecdn.com/c/cb/5f46a118b7a7949a4b77f97defa7fjpeg.jpeg,1542809126
869887526,超值10商务套餐,118,25,http://fuss10.elemecdn.com/8/42/5c5d3e543ef1e1f684c8c89738a5djpeg.jpeg,1542809126
869863453,精选10商务套餐,148,25,http://fuss10.elemecdn.com/a/9c/3ac8ae417ec611c22df524373bfd9jpeg.jpeg,1542809126
1284804848,红提1份 300g起,7.68,27,http://fuss10.elemecdn.com/9/3b/ce4b7dc48b6c0ae38765394ba6298jpeg.jpeg,1542809126
1297215884,玫瑰香葡萄1份 400g起,34.8,26,http://fuss10.elemecdn.com/f/99/2aa9323da4c6a608ba457ab6c116djpeg.jpeg,1542809126
1284800071,冰糖葡萄1份洗净盒装 300g,6.6,26,http://fuss10.elemecdn.com/7/6b/d53aa4c3bb6e6381f34ef8d1412d0jpeg.jpeg,1542809126
869881540,精品黑提,7.25,26,http://fuss10.elemecdn.com/3/89/8b1cdf83ffd67b24a937954f6073ajpeg.jpeg,1542809126
860589694,维多利里马奶葡萄,21.8,26,http://fuss10.elemecdn.com/7/bd/e98a4eb332dc7b61a4451e8fd23a8jpeg.jpeg,1542809126
1284792551,赣南脐橙2个 ,24.8,28,http://fuss10.elemecdn.com/d/c2/22fe383fc830587d28bc00f53e322jpeg.jpeg,1542809126
1284797039,桂林金桔1份 300g起,10.34,27,http://fuss10.elemecdn.com/3/16/5fc61b3084804ccd0165a7c766a43jpeg.jpeg,1542809126
869891376, 进口葡提+油桃+蜜瓜 400g起,30.8,29,http://fuss10.elemecdn.com/f/f7/1edb6e16f126d7422ac9ab8fdcfd1jpeg.jpeg,1542809126
869863466,奇异果+红心火龙果+油桃 400g起,30.8,28,http://fuss10.elemecdn.com/8/2f/03e88869f705d91e614fb583a7237jpeg.jpeg,1542809126
869891378,奇异果+芒果+西瓜 400g起,30.8,28,http://fuss10.elemecdn.com/f/b7/6695879eb1c175fbe4227a91510f7jpeg.jpeg,1542809126
869895995,红心火龙果+桃+甜橙 400g起,32.8,28,http://fuss10.elemecdn.com/3/03/b6d69bef1c7a903677ab1f3372c67jpeg.jpeg,1542809126
869895998,白心火龙果+红心火龙果+毛桃 400g起,32.8,28,http://fuss10.elemecdn.com/1/b9/139dcea23dba5a58e301e14e01b5djpeg.jpeg,1542809126
869896002,奇异果+芒果+白心火龙果 400g起,32.8,28,http://fuss10.elemecdn.com/d/b6/d8c45dc7630ec5a6a7c982a3c5e88jpeg.jpeg,1542809126
869868338,葡萄/提子+芒果+白心火龙果 400g起,29.9,28,http://fuss10.elemecdn.com/2/33/da32cee758e75ecfc29faff17121bjpeg.jpeg,1542809126
869896008,进口葡提+白心火龙果+甜橙 400g起,30.8,28,http://fuss10.elemecdn.com/5/13/7704c43c400f361a4cd799fb12a49jpeg.jpeg,1542809126
869868341,进口葡提+红心火龙果+蜜瓜 400g起,32.8,28,http://fuss10.elemecdn.com/9/89/d548548d38137dc30af375fc01f56jpeg.jpeg,1542809126
869881549,进口葡提+甜橙+桃子 400g起,32.8,28,http://fuss10.elemecdn.com/2/7f/5ea6d18d2672f08bd231e67a2c869jpeg.jpeg,1542809126
869868396,车厘子/樱桃+芒果+蜜瓜+凤梨+水蜜桃+提子 1500g起,128,30,http://fuss10.elemecdn.com/a/98/2897c3361eefefe3e23b877c2b379jpeg.jpeg,1542809126
869904992,车厘子/樱桃+西瓜+白心火龙果+蜜瓜+奇异果+甜橙1500g起,118.8,29,http://fuss10.elemecdn.com/f/e6/bed495965b37b74d5e29bbbff326fjpeg.jpeg,1542809126
869881564,红提&芒果&木瓜&红心火龙果&蜜瓜&猕猴桃,92.8,29,http://fuss10.elemecdn.com/d/c3/103766844a6c754e1cf7a389c67e7jpeg.jpeg,1542809126
869868434,凤梨+红心火龙果+芒果+蜜瓜+奇异果+千禧果,92.8,29,http://fuss10.elemecdn.com/2/24/6457e8402556d31468395c6f0c03ejpeg.jpeg,1542809126
869868440,葡提+千禧果+桃子+甜橙+奇异果+芒果1500g起,89.8,29,http://fuss10.elemecdn.com/1/27/5edf99d5d6b3ce9e88a36daf0348ajpeg.jpeg,1542809126
869863707,甜橙&红心火龙果&奇异果&凤梨&西瓜&葡提1500g起,92.8,29,http://fuss10.elemecdn.com/0/30/b37d929183fe040bda8ff5f71ad58jpeg.jpeg,1542809126
869881582,葡提&千禧果&木瓜&蜜瓜&芒果&红果1500g起,92.8,29,http://fuss10.elemecdn.com/3/20/c3063ae0a0b002394b928c9606d74jpeg.jpeg,1542809126
869887806,桃&芒果&哈密瓜&西瓜&菠萝&葡提1500g起,89.8,29,http://fuss10.elemecdn.com/6/e7/8008ccb1cd8cd3a2b59f223215407jpeg.jpeg,1542809126
869900759,芒果+苹果+甜橙+白心火龙果,32.8,31,http://fuss10.elemecdn.com/2/5a/28fd6cceb9c1d8353647b2714f632jpeg.jpeg,1542809126
869868467, 芒果+甜橙+苹果+蜜瓜 400g起,32.8,30,http://fuss10.elemecdn.com/e/fd/46854a5a8508042c091c86d7b864ejpeg.jpeg,1542809126
869891602,魅惑A：红心火龙果+奇异果+木瓜+芒果 400g起,32.8,30,http://fuss10.elemecdn.com/3/d0/c6d2aa509bad7c528d4661d62ec8ejpeg.jpeg,1542809126
869900770,魅惑B：奇异果+红火龙果+芒果+蜜瓜 400g起,32.8,30,http://fuss10.elemecdn.com/c/66/6a3cd0deab7360f5e2fe84a192306jpeg.jpeg,1542809126
869863691,红提+芒果+白心火龙果+西瓜 400g起,32.8,30,http://fuss10.elemecdn.com/5/a6/3f1afbd72769216ac74faae5ad325jpeg.jpeg,1542809126
869863694,白心火龙果+进口红提+芒果+蜜瓜 400g起,32.8,30,http://fuss10.elemecdn.com/2/95/0cd4f102e72c86e7d3be07fb6b7e5jpeg.jpeg,1542809126
869863698,芒果+红提+白心火龙果+蜜瓜 400g起,32.8,30,http://fuss10.elemecdn.com/2/a3/da3c367baeec22eae3378297d200ajpeg.jpeg,1542809126
869887796,西瓜+木瓜+白心火龙果+甜橙 400g起,32.8,30,http://fuss10.elemecdn.com/6/74/f17902e4ca85ab9bcaacb43b70416jpeg.jpeg,1542809126
869896208,红心火龙果+木瓜+红提+蜜瓜 400g起,32.8,30,http://fuss10.elemecdn.com/6/19/64fa53116ac8999808a57adf56bfajpeg.jpeg,1542809126
869891668,奇异果+红提+甜橙+蜜瓜 400g起,32.8,30,http://fuss10.elemecdn.com/3/37/b3fc8871456d0a6c3d47246475057jpeg.jpeg,1542809126
869891693,芒果+西瓜+甜橙+白火龙果,32.8,30,http://fuss10.elemecdn.com/9/43/36a4ed942babef004eb01309861e7jpeg.jpeg,1542809126
82708455,雪梨单切果盘 400g起,6.79,32,http://fuss10.elemecdn.com/2/a6/deabf49b09a66c816b891fee724e0jpeg.jpeg,1542809126
86070775,现切白心火龙果盒装 300g,24.8,31,http://fuss10.elemecdn.com/c/7e/744e203797555534ecee2776c2d57jpeg.jpeg,1542809126
748928983,澳橙鲜切盒 250g,29.9,31,http://fuss10.elemecdn.com/7/e6/2386beab7079bb6ae92e347b2f903png.jpeg,1542809126
86082169,「鲜切」海南红心牛奶木瓜约300g,24.8,31,http://fuss10.elemecdn.com/4/52/d896d6e2f63e7c901cdfb9fa95606jpeg.jpeg,1542809126
725810846,【火】无籽玫瑰香洗净盒装 250g起,24.8,31,http://fuss10.elemecdn.com/2/6b/0edd5f702612154a0445cb629e88apng.jpeg,1542809126
869891540,「鲜切」野生脆香奇异果,24.8,31,http://fuss10.elemecdn.com/8/06/bd8a100c3ef9334d5459fefdf53b8jpeg.jpeg,1542809126
729772030,现切脆甜富士 约250g,7.58,31,http://fuss10.elemecdn.com/1/10/5908ab668d2f07940148ec842e8f2jpeg.jpeg,1542809126
869891573,【切片】美国新奇士橙260g,32.8,31,http://fuss10.elemecdn.com/e/d7/28274c4567c62907f2608711f77c1jpeg.jpeg,1542809126
869896141,【鲜切】新疆哈密瓜,24.8,31,http://fuss10.elemecdn.com/d/3d/5965093b447986396bda5fe32a17fjpeg.jpeg,1542809126
869887783,靓颜 | 西瓜&甜橙&香蕉&苹果&葡萄 500g起,32.8,33,http://fuss10.elemecdn.com/2/fb/7343dd9decbf61b73b0ea217e49dajpeg.jpeg,1542809126
869896193,靓颜：奇异果&木瓜&蜜瓜&葡萄400g,32.8,32,http://fuss10.elemecdn.com/0/4c/d6baa1eb924683bf1f3ed38e0e647jpeg.jpeg,1542809126
869891678,靓颜／西瓜+甜橙+香蕉+蜜瓜+葡萄500g起,34.8,32,http://fuss10.elemecdn.com/9/25/ef0e353a91beb033d5d8d556de481jpeg.jpeg,1542809126
869891683,奇异果+西瓜+芒果+凤梨+葡萄 500g起,34.8,32,http://fuss10.elemecdn.com/1/52/42895885cf299d2a8bb412fa73db1jpeg.jpeg,1542809126
869868538,红提+白心火龙果+凤梨+西瓜+葡萄500g起,34.8,32,http://fuss10.elemecdn.com/b/08/27254aead26aaaf166b31cc842828jpeg.jpeg,1542809126
988075160,小米锅巴一袋,1.05,34,http://fuss10.elemecdn.com/e/cc/ce80fba6218c691a326cf33b6e6edjpeg.jpeg,1542809126
982867029,综合果仁,18.3,33,http://fuss10.elemecdn.com/c/4a/7ae17a57057c5c60b71aafee4bbffjpeg.jpeg,1542809126
981520774,创食人莲藕一袋,1.75,33,http://fuss10.elemecdn.com/1/67/df82256c52126aa41a87aedbe76d2jpeg.jpeg,1542809126
981534755,旭东西瓜子一袋,1.5,33,http://fuss10.elemecdn.com/0/54/6ca3e28c76c6379c8d94e6046af4ejpeg.jpeg,1542809126
981520664,旭东葵花籽一袋,1.88,33,http://fuss10.elemecdn.com/c/b3/5b53b56bd745401cc24f2f49d5418jpeg.jpeg,1542809126
981551546,小胡鸭鸭脖一袋,2.1,33,http://fuss10.elemecdn.com/c/c9/9201fddb357d464ce4ede14378679jpeg.jpeg,1542809126
981469051,亲嘴豆皮,1.6800000000000002,33,http://fuss10.elemecdn.com/3/94/212d607f8467cf4b0e89c4a18b92fjpeg.jpeg,1542809126
981469035,掌心脆干脆面,1.4,33,http://fuss10.elemecdn.com/b/9b/fd70b4aa6529b5066e87a2eb43648jpeg.jpeg,1542809126
124867659,培根芝士皇堡,33,35,http://fuss10.elemecdn.com/e/32/f30029ca4245e8b439e08208ad7ccpng.jpeg,1542809126
124867656,香脆鳕鱼堡,19,34,http://fuss10.elemecdn.com/f/79/a0f71b744cb11886ba788c601b293jpeg.jpeg,1542809126
124867653,三层天椒皇堡,42,34,http://fuss10.elemecdn.com/d/e7/1d689ff3335f294cb24b2c682e395jpeg.jpeg,1542809126
124867649,双层天椒皇堡,33,34,http://fuss10.elemecdn.com/9/40/ff8fa2da823fe2664ab281e49e2a0png.jpeg,1542809126
124867645,三层皇堡,42,34,http://fuss10.elemecdn.com/d/e7/1d689ff3335f294cb24b2c682e395jpeg.jpeg,1542809126
124867640,双层皇堡,33,34,http://fuss10.elemecdn.com/9/40/ff8fa2da823fe2664ab281e49e2a0png.jpeg,1542809126
124867635,天椒皇堡,24,34,http://fuss10.elemecdn.com/c/7e/f0594d3e49db2ea1d852e8027ebf2png.jpeg,1542809126
124867631,皇堡,24,34,http://fuss10.elemecdn.com/c/7e/f0594d3e49db2ea1d852e8027ebf2png.jpeg,1542809126
124867624,天椒小皇堡,16,34,http://fuss10.elemecdn.com/2/88/14632bd82b6b86c711bb2b523a841png.jpeg,1542809126
124867620,小皇堡,16,34,http://fuss10.elemecdn.com/2/88/14632bd82b6b86c711bb2b523a841png.jpeg,1542809126
124867612,炫辣鸡腿堡,19,34,http://fuss10.elemecdn.com/0/d1/a82d102fb4445d4e723581a3b0f14png.jpeg,1542809126
635586489,美式鸡排堡,13,34,http://fuss10.elemecdn.com/d/7a/bdac311f4df0f7de9af6ff2e4429ejpeg.jpeg,1542809126
1366914538,天椒霸王鸡腿皇堡,24,34,http://fuss10.elemecdn.com/4/ea/0769ec8beea50939559e1ac085d85jpeg.jpeg,1542809126
1366905431,霸王鸡腿皇堡,24,34,http://fuss10.elemecdn.com/4/ea/0769ec8beea50939559e1ac085d85jpeg.jpeg,1542809126
1366901711,德州烟熏安格斯厚牛堡,42,34,http://fuss10.elemecdn.com/8/0c/bacb8ad4100f9cb5cfc0013994e9bpng.jpeg,1542809126
930536683,霸王牛堡,22,34,http://fuss10.elemecdn.com/8/67/a7caefe04d1fe51ff97dcbc36f69dpng.jpeg,1542809126
124867597,果木香风味火烤鸡腿堡套餐,35,36,http://fuss10.elemecdn.com/5/ff/6000cb28d02896669211e95c9e15dpng.jpeg,1542809126
38947743,培根芝士皇堡套餐,48,35,http://fuss10.elemecdn.com/2/bb/377afca6aa6edf556dce6145b93e9png.jpeg,1542809126
38947746,香脆鳕鱼堡套餐,34,35,http://fuss10.elemecdn.com/5/5e/6654c1924dbd1c186f6178ed83204png.jpeg,1542809126
38947730,双层天椒皇堡套餐,48,35,http://fuss10.elemecdn.com/f/78/62745f71b2a058ad87874be982005png.jpeg,1542809126
38947734,三层皇堡套餐,57,35,http://fuss10.elemecdn.com/8/c1/0f9a5ca829486047d9a8019312554png.jpeg,1542809126
38947725,双层皇堡套餐,48,35,http://fuss10.elemecdn.com/f/78/62745f71b2a058ad87874be982005png.jpeg,1542809126
38947723,皇堡套餐,39,35,http://fuss10.elemecdn.com/0/79/f0c0eb6cfc50175a5702999bf0c2dpng.jpeg,1542809126
38947694,天椒小皇堡套餐,29,35,http://fuss10.elemecdn.com/0/cc/fd8f1da66ad2f9abbbd1120e18180png.jpeg,1542809126
38947692,小皇堡套餐,29,35,http://fuss10.elemecdn.com/0/cc/fd8f1da66ad2f9abbbd1120e18180png.jpeg,1542809126
38947688,炫辣鸡腿堡套餐,32,35,http://fuss10.elemecdn.com/2/9c/fccb7e464ba605b4eaf42b87858depng.jpeg,1542809126
635587331,美式鸡排堡套餐,26,35,http://fuss10.elemecdn.com/7/13/fc42e5b905faf9226c26b98ff6cc1jpeg.jpeg,1542809126
1366901716,霸王鸡腿皇堡套餐,39,35,http://fuss10.elemecdn.com/9/f3/c8b095f40948e0a5b8641f204c34bjpeg.jpeg,1542809126
1366901715,天椒霸王鸡腿皇堡套餐,39,35,http://fuss10.elemecdn.com/9/f3/c8b095f40948e0a5b8641f204c34bjpeg.jpeg,1542809126
1366905476,经典安格斯厚牛堡（天椒）套餐,50,35,http://fuss10.elemecdn.com/0/a0/9a27a42495b22914e33408a0a708fpng.jpeg,1542809126
1366905475,德州烟熏安格斯厚牛堡套餐,57,35,http://fuss10.elemecdn.com/a/12/0067ae5fd3e8f7b76d216aff9df2bpng.jpeg,1542809126
1366901735,经典安格斯厚牛堡（原味）套餐,50,35,http://fuss10.elemecdn.com/0/a0/9a27a42495b22914e33408a0a708fpng.jpeg,1542809126
930532506,霸王牛堡套餐,35,35,http://fuss10.elemecdn.com/0/f1/0d53bd9fac41b9a2398eadc3a0ed7png.jpeg,1542809126
124867701,洋葱圈,11,37,http://fuss10.elemecdn.com/0/0f/f50d106d2cf8f38e62d5a5c61433epng.jpeg,1542809126
124867706,王道川蜀鸡翅,12,36,http://fuss10.elemecdn.com/f/fb/2216475f12e82db40d559e57c13fapng.jpeg,1542809126
124867715,王道椒香鸡腿,12,36,http://fuss10.elemecdn.com/e/ed/cf60fce3bca1fb41227128a076a04png.jpeg,1542809126
1366905480,王道嫩香鸡块,11,36,http://fuss10.elemecdn.com/1/f1/ef33e89cc519bda6c1716d64df9bbjpeg.jpeg,1542809126
1366901742,薯霸王(小),10,36,http://fuss10.elemecdn.com/0/21/57f9e87a40d2275627ee5e7a6f969jpeg.jpeg,1542809126
